,PSD 1,PSD 2,PSD 3,PSD 4,PSD 5,PSD 6,PSD 7,PSD 8
33,0.018501561544203037,3.5958706110756214e-09,0.010442280349126868,3.5958706110756214e-09,0.012284339316721321,3.5958706110756214e-09,0.00944830346863228,3.5958706110756214e-09
34,0.025873420568632937,3.0156994198797728e-09,0.012692127649795612,3.0156994198797728e-09,0.016139767128758906,3.0156994198797728e-09,0.011087204847596474,3.0156994198797728e-09
35,0.029617278585250068,2.5413770513917116e-09,0.01475128344830956,2.5413770513917116e-09,0.018777869731993226,2.5413770513917116e-09,0.013178852774647984,2.5413770513917116e-09
36,0.019782563119489806,2.1514636519240546e-09,0.010953043776696252,2.1514636519240546e-09,0.013462375282052236,2.1514636519240546e-09,0.010162676446485504,2.1514636519240546e-09
37,0.014127301735600312,1.8292702047748956e-09,0.008928137741513725,1.8292702047748956e-09,0.011249200233694287,1.8292702047748956e-09,0.008508862710350996,1.8292702047748956e-09
38,0.011385912081839002,1.561720226760244e-09,0.008340402447947617,1.561720226760244e-09,0.009350027288537274,1.561720226760244e-09,0.008066436750048053,1.561720226760244e-09
39,0.012917920304338314,1.3385035415150402e-09,0.00775164623754033,1.3385035415150402e-09,0.009686784704133653,1.3385035415150402e-09,0.0076792058627452725,1.3385035415150402e-09
40,0.015852400213585076,1.1514426148609225e-09,0.007289162764648989,1.1514426148609225e-09,0.010530543805549599,1.1514426148609225e-09,0.007001445142528961,1.1514426148609225e-09
41,0.009841724268237203,9.940145621546066e-10,0.006429054343569771,9.940145621546066e-10,0.006463727773231298,9.940145621546066e-10,0.006397632711032675,9.940145621546066e-10
42,0.013175813854726205,8.609881469518994e-10,0.0074249996629981215,8.609881469518994e-10,0.007968190363693289,8.609881469518994e-10,0.007532017488400071,8.609881469518994e-10
43,0.016901925184830108,7.481463358537408e-10,0.006769656332460555,7.481463358537408e-10,0.008940028311690787,7.481463358537408e-10,0.006334478274992297,7.481463358537408e-10
44,0.012733917865720229,6.520728511917921e-10,0.004255242230194673,6.520728511917921e-10,0.005993922900243498,6.520728511917921e-10,0.004012945788849092,6.520728511917921e-10
45,0.007717688800211349,5.699870737494154e-10,0.0029067100512941073,5.699870737494154e-10,0.0036315852229297898,5.699870737494154e-10,0.002979570871745234,5.699870737494154e-10
46,0.005296227793112002,4.996155038228029e-10,0.0013472957014264487,4.996155038228029e-10,0.002484145753916424,4.996155038228029e-10,0.0014268788918273098,4.996155038228029e-10
47,0.005259975170433222,4.3909125824992385e-10,0.0017260516014908516,4.3909125824992385e-10,0.002957530360904466,4.3909125824992385e-10,0.001963986737539333,4.3909125824992385e-10
48,0.00793011924510053,3.8687495521586506e-10,0.0037935207931112424,3.8687495521586506e-10,0.004055872604630551,3.8687495521586506e-10,0.004040447909431306,3.8687495521586506e-10
49,0.015282988819176354,3.416922245846414e-10,0.005795725029497672,3.416922245846414e-10,0.008073825021048284,3.416922245846414e-10,0.005735398685305879,3.416922245846414e-10
50,0.0168445427715228,3.0248404113057286e-10,0.0064677901532428,3.0248404113057286e-10,0.009832295536712343,3.0248404113057286e-10,0.006403282715127105,3.0248404113057286e-10
51,0.010040887633119848,2.6836711631233393e-10,0.005734433602103529,2.6836711631233393e-10,0.006180352154709049,2.6836711631233393e-10,0.005434087091137071,2.6836711631233393e-10
52,0.008331604493712595,2.3860210149602777e-10,0.006050404931817591,2.3860210149602777e-10,0.005658730182083611,2.3860210149602777e-10,0.00585918933441263,2.3860210149602777e-10
53,0.007530533663372312,2.125680859130366e-10,0.004678329640003591,2.125680859130366e-10,0.004271572471477516,2.125680859130366e-10,0.004231878848048142,2.125680859130366e-10
54,0.013744742181760135,1.897418422082247e-10,0.004689880032593924,1.897418422082247e-10,0.0063604324451247835,1.897418422082247e-10,0.0036011044420473674,1.897418422082247e-10
55,0.02428486733631346,1.696811416418919e-10,0.007557343948483325,1.696811416418919e-10,0.012144077296063557,1.696811416418919e-10,0.006662985819620357,1.696811416418919e-10
56,0.023575906871142378,1.5201102613785292e-10,0.007777425628450067,1.5201102613785292e-10,0.011682951460623574,1.5201102613785292e-10,0.0076171720662253275,1.5201102613785292e-10
57,0.022602675735985393,1.3641267033031255e-10,0.006652939777359509,1.3641267033031255e-10,0.008607127404818702,1.3641267033031255e-10,0.005182384612516475,1.3641267033031255e-10
58,0.09837803257590523,1.2261420710544372e-10,0.038594488562226234,1.2261420710544372e-10,0.043392017522043705,1.2261420710544372e-10,0.003519791154210567,1.2261420710544372e-10
59,50.14194677187139,1.1038316087560033e-10,29.406314700187966,1.1038316087560033e-10,38.16568346439128,1.1038316087560033e-10,1.4937712954576279,1.1038316087560033e-10
60,1453.730935723938,9.952024931475297e-11,888.4554293930045,9.952024931475297e-11,1147.6110857028805,9.952024931475297e-11,44.11271149202504,9.952024931475297e-11
61,6382.425639265801,8.985416637192216e-11,3962.760304473109,8.985416637192216e-11,5106.656391715123,8.985416637192216e-11,194.20399173787345,8.985416637192216e-11
62,5998.300147030206,8.123732707079735e-11,3758.815116870987,8.123732707079735e-11,4841.160072470898,8.123732707079735e-11,182.44696621983508,8.123732707079735e-11
63,1184.0586222009065,7.354225452372617e-11,750.5844172183473,7.354225452372617e-11,965.5913087157621,7.354225452372617e-11,35.92979056532329,7.354225452372617e-11
64,32.04325575937118,6.665860110178432e-11,21.266122212072716,6.665860110178432e-11,26.756038011572194,6.665860110178432e-11,0.9567956362504292,6.665860110178432e-11
65,0.03339535849784523,6.049062154578835e-11,0.023399553491267825,6.049062154578835e-11,0.01295241433189534,6.049062154578835e-11,0.001644928912925632,6.049062154578835e-11
66,0.017347358003861425,5.495506764581598e-11,0.0043448349839199756,5.495506764581598e-11,0.007391969146781169,5.495506764581598e-11,0.003092606239936964,5.495506764581598e-11
67,0.015681738864843163,4.997940171603731e-11,0.004690724140066577,4.997940171603731e-11,0.008174423553331018,4.997940171603731e-11,0.004287958943003957,4.997940171603731e-11
68,0.011636929085193324,4.5500288080597057e-11,0.00455792865656696,4.5500288080597057e-11,0.006105200877504592,4.5500288080597057e-11,0.00414850462516509,4.5500288080597057e-11
69,0.006386431567903475,4.1462320513895184e-11,0.0035637579005497583,4.1462320513895184e-11,0.004287453924151141,4.1462320513895184e-11,0.0033578162442677627,4.1462320513895184e-11
70,0.011252575263677945,3.7816930343822e-11,0.0027708658266033226,3.7816930343822e-11,0.008878475746694345,3.7816930343822e-11,0.002711228423026756,3.7816930343822e-11
71,0.020759636068981263,3.452146993848493e-11,0.0020221463239110124,3.452146993848493e-11,0.020454625425712174,3.452146993848493e-11,0.002263752567910502,3.452146993848493e-11
72,0.01804520767527565,3.1538415430393806e-11,0.0022189714638356966,3.1538415430393806e-11,0.018751437534880133,3.1538415430393806e-11,0.001650488768627298,3.1538415430393806e-11
73,0.010264373153439222,2.8834700524001073e-11,0.0020056715166710095,2.8834700524001073e-11,0.0065414302646705485,2.8834700524001073e-11,0.0015569647612700347,2.8834700524001073e-11
74,0.009906876313930588,2.6381131113335774e-11,0.0021323337855261985,2.6381131113335774e-11,0.0038711879168421446,2.6381131113335774e-11,0.001908601599695032,2.6381131113335774e-11
75,0.007146677661092388,2.4151891783009925e-11,0.001996378921262695,2.4151891783009925e-11,0.003147507765799295,2.4151891783009925e-11,0.0020025300768012123,2.4151891783009925e-11
76,0.004485810390122225,2.2124117407943747e-11,0.0015644872052442838,2.2124117407943747e-11,0.002004312562028216,2.2124117407943747e-11,0.0015482886283412895,2.2124117407943747e-11
77,0.004364957997182456,2.02775249684618e-11,0.0012243606319674888,2.02775249684618e-11,0.0019105791061361517,2.02775249684618e-11,0.0011599646404212263,2.02775249684618e-11
78,0.0031479307593453307,1.8594089943186592e-11,0.0012231523163456475,1.8594089943186592e-11,0.0017594401467442347,1.8594089943186592e-11,0.0012839531564134803,1.8594089943186592e-11
79,0.0038513868549218413,1.705778044454702e-11,0.0011123498254198088,1.705778044454702e-11,0.0018743164267830989,1.705778044454702e-11,0.0010540636087319516,1.705778044454702e-11
80,0.005308186872754998,1.5654303473537146e-11,0.0013290140949110644,1.5654303473537146e-11,0.0023899712100649883,1.5654303473537146e-11,0.001132471852520915,1.5654303473537146e-11
81,0.0035950827359451376,1.4370910377594303e-11,0.0007338563772527987,1.4370910377594303e-11,0.0013226108113289121,1.4370910377594303e-11,0.0006847146876821808,1.4370910377594303e-11
82,0.002868592755454368,1.319620665508605e-11,0.0007121828499640466,1.319620665508605e-11,0.0011563297232795432,1.319620665508605e-11,0.0006555611752407796,1.319620665508605e-11
83,0.0038541936072205817,1.211999798784821e-11,0.0014789913238319882,1.211999798784821e-11,0.002174618573800651,1.211999798784821e-11,0.0013679019602587555,1.211999798784821e-11
84,0.0049709117355817055,1.1133149281925451e-11,0.002230443205977585,1.1133149281925451e-11,0.003105838496751971,1.1133149281925451e-11,0.0021063574371069944,1.1133149281925451e-11
85,0.006661994991429822,1.0227471209134529e-11,0.0033392776224807795,1.0227471209134529e-11,0.00451118992006822,1.0227471209134529e-11,0.003281998829682229,1.0227471209134529e-11
86,0.005740295055397623,9.395599890845213e-12,0.0033098858449006723,9.395599890845213e-12,0.004018564927767877,9.395599890845213e-12,0.003392835863326403,9.395599890845213e-12
87,0.004595405394857654,8.63092234360447e-12,0.002895585213420691,8.63092234360447e-12,0.003030729185956098,8.63092234360447e-12,0.0029071825713772167,8.63092234360447e-12
88,0.004488898905055464,7.927480155016472e-12,0.0027350309573336406,7.927480155016472e-12,0.0027120432088509057,7.927480155016472e-12,0.002494087354060448,7.927480155016472e-12
89,0.00361310136036185,7.279904085475911e-12,0.001486913683775461,7.279904085475911e-12,0.0014745228464624217,7.279904085475911e-12,0.00116263731532251,7.279904085475911e-12
90,0.002555467310650028,6.6833514712019726e-12,0.0010947724257688342,6.6833514712019726e-12,0.001190136493344173,6.6833514712019726e-12,0.0009542077696517385,6.6833514712019726e-12
91,0.004156384283150892,6.133446474325766e-12,0.0019611511220342234,6.133446474325766e-12,0.0024850130345618194,6.133446474325766e-12,0.0019219280495817938,6.133446474325766e-12
92,0.004347084062918579,5.626234199915459e-12,0.002312844830680481,5.626234199915459e-12,0.002846137918293994,5.626234199915459e-12,0.0022676940504674616,5.626234199915459e-12
93,0.002767309821078288,5.158135380244214e-12,0.0017898198629997032,5.158135380244214e-12,0.0020613938139090278,5.158135380244214e-12,0.0017569701925404912,5.158135380244214e-12
94,0.001902229513888979,4.72590737633444e-12,0.0012725429692359486,4.72590737633444e-12,0.001537055696269084,4.72590737633444e-12,0.0012731517284172613,4.72590737633444e-12
95,0.002327931572599358,4.326611124730587e-12,0.0013771489751606357,4.326611124730587e-12,0.0017309774847588087,4.326611124730587e-12,0.0013187558072131657,4.326611124730587e-12
96,0.0019718010497214262,3.957578783361214e-12,0.001133805280434804,3.957578783361214e-12,0.0013890035499975696,3.957578783361214e-12,0.0010756600437815456,3.957578783361214e-12
97,0.001218037059995234,3.6163886926339903e-12,0.0008843377837683278,3.6163886926339903e-12,0.0009513110828652995,3.6163886926339903e-12,0.0009017857792201385,3.6163886926339903e-12
98,0.0013338765984495242,3.300838853119737e-12,0.0010850249342870882,3.300838853119737e-12,0.0010925454479414926,3.300838853119737e-12,0.0011113310179559528,3.300838853119737e-12
99,0.0014347069171024179,3.0089276610609954e-12,0.0014104537361152303,3.0089276610609954e-12,0.0013706815810524805,3.0089276610609954e-12,0.0014077156045018888,3.0089276610609954e-12
100,0.000940715321977403,2.7388330617951764e-12,0.0011845940580595753,2.7388330617951764e-12,0.001046478991257312,2.7388330617951764e-12,0.0011925091188831553,2.7388330617951764e-12
101,0.0005730037593645633,2.488895743560012e-12,0.0007568049289008304,2.488895743560012e-12,0.0006675935213191114,2.488895743560012e-12,0.0007944771942629406,2.488895743560012e-12
102,0.0008657524630364937,2.2576045052702764e-12,0.0006056384885201455,2.2576045052702764e-12,0.0006133011006976445,2.2576045052702764e-12,0.0006656237569385647,2.2576045052702764e-12
103,0.0009994313785083976,2.0435817393706026e-12,0.0006515853339364506,2.0435817393706026e-12,0.0006464728692757164,2.0435817393706026e-12,0.0007196061330575982,2.0435817393706026e-12
104,0.0005693991608209005,1.8455708487964816e-12,0.0005501856247341972,1.8455708487964816e-12,0.00045538612893022723,1.8455708487964816e-12,0.0006097952444624072,1.8455708487964816e-12
105,0.00034178006321870054,1.6624270214242056e-12,0.0005506389558835471,1.6624270214242056e-12,0.0003871750866766407,1.6624270214242056e-12,0.0006135179330649513,1.6624270214242056e-12
106,0.0004630969030447058,1.4931045506719433e-12,0.0007152704634694986,1.4931045506719433e-12,0.0005744426832623719,1.4931045506719433e-12,0.0007577056567078949,1.4931045506719433e-12
107,0.000609179781020561,1.3366505909206936e-12,0.0005684508464441476,1.3366505909206936e-12,0.000536643419694248,1.3366505909206936e-12,0.0005637830939033703,1.3366505909206936e-12
108,0.0007274433115782332,1.1921957525963257e-12,0.000287885192500352,1.1921957525963257e-12,0.000323420429333004,1.1921957525963257e-12,0.0002715069848990901,1.1921957525963257e-12
109,0.0005327216896988994,1.0589471198176464e-12,0.000186443448024055,1.0589471198176464e-12,0.00019046790801558142,1.0589471198176464e-12,0.00019987714799394473,1.0589471198176464e-12
110,0.000503635495834102,9.3618233868145e-13,0.0002599332337746462,9.3618233868145e-13,0.00027024631115083267,9.3618233868145e-13,0.0002822974826882984,9.3618233868145e-13
111,0.0008175046481758248,8.232433748377078e-13,0.00030498299003641117,8.232433748377078e-13,0.0004364934375702758,8.232433748377078e-13,0.00029843089086665326,8.232433748377078e-13
112,0.0010010874965543908,7.195314606298356e-13,0.0003389307484889375,7.195314606298356e-13,0.0004914383275653434,7.195314606298356e-13,0.0002955039567904739,7.195314606298356e-13
113,0.000691076375276065,6.245025445236459e-13,0.00045914890691813845,6.245025445236459e-13,0.0005086832746820436,6.245025445236459e-13,0.00045367502603305685,6.245025445236459e-13
114,0.0018816059171036467,5.376633256976937e-13,0.0010959606238514124,5.376633256976937e-13,0.0013515692845503587,5.376633256976937e-13,0.0010546943805386844,5.376633256976937e-13
115,0.0026191497795646107,4.585664509299917e-13,0.0013248882189368346,4.585664509299917e-13,0.0017110636125665418,4.585664509299917e-13,0.0012374299617828465,4.585664509299917e-13
116,0.0015675270465420371,3.868093954371166e-13,0.0009000493856315874,3.868093954371166e-13,0.0010677789138001795,3.868093954371166e-13,0.0008714575026408676,3.868093954371166e-13
117,0.0007758227994819477,3.2202854805866634e-13,0.00064521086162475,3.2202854805866634e-13,0.0006225815841555645,3.2202854805866634e-13,0.000664250924551102,3.2202854805866634e-13
118,0.0008277331659140517,2.638992023061739e-13,0.0005097192435002874,2.638992023061739e-13,0.0005488059725576044,2.638992023061739e-13,0.0005053060608947922,2.638992023061739e-13
119,0.000982514095322844,2.121316422714496e-13,0.0004377050151040179,2.121316422714496e-13,0.0005787733995282214,2.121316422714496e-13,0.0004207048140359362,2.121316422714496e-13
120,0.005707778996669586,1.6646957686110834e-13,0.0013621017981717714,1.6646957686110834e-13,0.001932264292514877,1.6646957686110834e-13,0.00037732610591851765,1.6646957686110834e-13
121,0.3856320307243567,1.266883601298975e-13,0.10193151901160553,1.266883601298975e-13,0.10846151666181107,1.266883601298975e-13,0.001836666092524672,1.266883601298975e-13
122,3.719058066323529,9.259318937482781e-14,1.0225125532443264,9.259318937482781e-14,1.0696674350426487,9.259318937482781e-14,0.019937570521598617,9.259318937482781e-14
123,7.025843098624767,6.401801763591101e-14,1.9528806763966564,6.401801763591101e-14,2.0451803969137887,6.401801763591101e-14,0.03977428045496218,6.401801763591101e-14
124,2.919699823431497,4.08240986020942e-14,0.8147663843401389,4.08240986020942e-14,0.8588221588796456,4.08240986020942e-14,0.016854127021704194,4.08240986020942e-14
125,0.21806710556858974,2.28992881744458e-14,0.060254221889711544,2.28992881744458e-14,0.06542678078728417,2.28992881744458e-14,0.001287985366244113,2.28992881744458e-14
126,0.0018472681623963028,1.0157124692329033e-14,0.0005513416455976179,1.0157124692329033e-14,0.0008142146438103362,1.0157124692329033e-14,0.00032052434995702634,1.0157124692329033e-14
127,0.0006883247779825701,2.536231300835752e-15,0.0006538314191429957,2.536231300835752e-15,0.0006373656914313098,2.536231300835752e-15,0.0006279986218791572,2.536231300835752e-15
128,0.0021721624938619653,1.2872998282856493e-26,0.0021421220284804326,1.2872998282856493e-26,0.002114782235935131,1.2872998282856493e-26,0.00203808974447599,1.2872998282856493e-26
,PSD 1,PSD 2,PSD 3,PSD 4,PSD 5,PSD 6,PSD 7,PSD 8
0,29665.484616361144,34964.06872313797,25802.52988375862,34964.06872313797,31124.463929253732,34964.06872313797,31523.60546108413,34964.06872313797
1,27861.889340633184,32811.20091311548,24235.34669891789,32811.20091311548,29206.14262337737,32811.20091311548,29575.0185511998,32811.20091311548
2,2452.9231044640915,2873.303198343469,2134.3913998647067,2873.303198343469,2563.438254454472,2873.303198343469,2592.2613362721913,2873.303198343469
3,20.468370532440556,21.94193851934802,17.93651407888797,21.94193851934802,21.42668300587669,21.94193851934802,21.352563427821536,21.94193851934802
4,0.0643635809273455,4.091314935556869e-26,0.07208342713316143,4.091314935556869e-26,0.08814687408361563,4.091314935556869e-26,0.0831133507620107,4.091314935556869e-26
5,0.02665194742600854,3.098367534269682e-26,0.03249867003352551,3.098367534269682e-26,0.037599576638658525,3.098367534269682e-26,0.04147028447138423,3.098367534269682e-26
6,0.005773942152883768,7.01682865658466e-27,0.005207327410990155,7.01682865658466e-27,0.01049031650334125,7.01682865658466e-27,0.004833497448841471,7.01682865658466e-27
7,0.02370201492800112,3.111647637879328e-26,0.019969140710786152,3.111647637879328e-26,0.027080227541185622,3.111647637879328e-26,0.01930373406866274,3.111647637879328e-26
8,0.02200040292174425,1.3963169925174364e-26,0.021436223231277245,1.3963169925174364e-26,0.023362726243303558,1.3963169925174364e-26,0.021450415567715257,1.3963169925174364e-26
9,0.005895687830290883,9.267261113873263e-27,0.007529691729011386,9.267261113873263e-27,0.006625689192151426,9.267261113873263e-27,0.008020392051771647,9.267261113873263e-27
10,0.011994589593330775,1.0380749051959426e-26,0.008900260317169086,1.0380749051959426e-26,0.011027607594294353,1.0380749051959426e-26,0.008414976726594048,1.0380749051959426e-26
11,0.06471724731107255,1.1470087499723309e-26,0.05604313743737694,1.1470087499723309e-26,0.06215047642676425,1.1470087499723309e-26,0.05556364821943346,1.1470087499723309e-26
12,0.08492850217844146,8.276110688050538e-27,0.07408285663163522,8.276110688050538e-27,0.08083804080136375,8.276110688050538e-27,0.0727071636138856,8.276110688050538e-27
13,0.07869441209347076,3.6595988836862374e-27,0.07009339351101229,3.6595988836862374e-27,0.07587827647962234,3.6595988836862374e-27,0.06761007020980561,3.6595988836862374e-27
14,0.04226983412139877,1.2297512957327727e-26,0.040042080106400944,1.2297512957327727e-26,0.042842332896076134,1.2297512957327727e-26,0.03916528913432788,1.2297512957327727e-26
15,0.015999389122241428,6.43328804169085e-27,0.016603231509216044,6.43328804169085e-27,0.015133303440621438,6.43328804169085e-27,0.016335731785619523,6.43328804169085e-27
16,0.027887978845914516,8.910863044380703e-27,0.029851432038598268,8.910863044380703e-27,0.025159966958294155,8.910863044380703e-27,0.029139517015813545,8.910863044380703e-27
17,0.0252566729280329,1.7881744180414433e-27,0.030011814242485044,1.7881744180414433e-27,0.025182923162878408,1.7881744180414433e-27,0.02949082628037248,1.7881744180414433e-27
18,0.007087534049174513,1.4674455603199e-26,0.01006194035498814,1.4674455603199e-26,0.007979444052791319,1.4674455603199e-26,0.010185040446735395,1.4674455603199e-26
19,0.0020425820150698705,5.1509796284686455e-27,0.00393951947890518,5.1509796284686455e-27,0.002410262717871866,5.1509796284686455e-27,0.004262487340987863,5.1509796284686455e-27
20,0.00784896820135193,9.603065968361808e-27,0.009357145004413222,9.603065968361808e-27,0.008479677800463272,9.603065968361808e-27,0.00999496589610745,9.603065968361808e-27
21,0.004670897128654848,4.1011298482531216e-27,0.005933974797731522,4.1011298482531216e-27,0.005246663773352736,4.1011298482531216e-27,0.0067927259582919435,4.1011298482531216e-27
22,0.0009117988279582485,1.947877304674334e-26,0.0010077524028711516,1.947877304674334e-26,0.0008771537583066222,1.947877304674334e-26,0.0012550625143431353,1.947877304674334e-26
23,0.0051853880158548105,1.1973573950457954e-26,0.005449555952396189,1.1973573950457954e-26,0.004493055576056271,1.1973573950457954e-26,0.005295179454666679,1.1973573950457954e-26
24,0.01118493863274923,9.834880174737537e-27,0.01667700952005449,9.834880174737537e-27,0.010980106242390512,9.834880174737537e-27,0.017158815515901406,9.834880174737537e-27
25,0.006041547613864553,2.070490321307782e-26,0.014833816450365429,2.070490321307782e-26,0.007188110298396947,2.070490321307782e-26,0.014992669291302574,2.070490321307782e-26
26,0.0025679068414471737,3.215630717133378e-26,0.006128876660118907,3.215630717133378e-26,0.002875166449486172,3.215630717133378e-26,0.005202886569706715,3.215630717133378e-26
27,0.0023467436731226823,2.4793281052391044e-26,0.0016235879435960317,2.4793281052391044e-26,0.0019814735144191146,2.4793281052391044e-26,0.0014134926294429126,2.4793281052391044e-26
28,0.014664204765016555,2.8829772937631927e-26,0.00745778717195502,2.8829772937631927e-26,0.01220489292394363,2.8829772937631927e-26,0.006928198077933302,2.8829772937631927e-26
29,0.013384473407423044,1.7419147261900521e-25,0.009189894027588684,1.7419147261900521e-25,0.011621080660399222,1.7419147261900521e-25,0.008268974981279762,1.7419147261900521e-25
30,0.005868895309667114,1.9790915541026144e-25,0.0066251922459797125,1.9790915541026144e-25,0.005592699271526431,1.9790915541026144e-25,0.006171462256542289,1.9790915541026144e-25
31,0.0011378077750077865,5.704707390265018e-26,0.0020548576319927617,5.704707390265018e-26,0.0010361170585323086,5.704707390265018e-26,0.002006524272187516,5.704707390265018e-26
32,0.004063124666357691,1.3613114105105396e-25,0.002791039568429274,1.3613114105105396e-25,0.003558584025131496,1.3613114105105396e-25,0.0034035010026403096,1.3613114105105396e-25
33,0.017722309377184563,5.421227502678088e-25,0.01797527628571972,5.421227502678088e-25,0.017767402266764265,5.421227502678088e-25,0.01959766099815888,5.421227502678088e-25
34,0.015838891111925744,5.005172586735572e-25,0.019731443820744772,5.005172586735572e-25,0.016476069029949088,5.005172586735572e-25,0.021519980475492483,5.005172586735572e-25
35,0.011225910845353805,8.525730843516124e-26,0.018796528141692203,8.525730843516124e-26,0.013715404349893238,8.525730843516124e-26,0.0206463821098574,8.525730843516124e-26
